	CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell	natural_killer_cell	monocyte	B_cell	T_cell	granulocyte
TCGA.B0.4690.01A	0.145610207306378	0	0.207060731114998	0	0.113022670413518	0.0462407042782094	0.0250430965388427	0	0.00319220696764956	0	0.0112122184541564	0.18867771061321	0.0966424792675748	0	0	0	0.0382925096962624	0	0.00507506144641893	0.119930403902782	0.113022670413518	0.145610207306378	0.0433675711426813	0.253301435393207	0.00319220696764956
TCGA.B0.4691.01A	0	0.0113757555109945	0.19204199889485	0	0.122600922438439	0.0747382606147704	0.012495955828846	0.00208171675439288	0	0	0.0267482418733312	0.0419216049190911	0.056489031610117	0	0	0	0.00499445564133879	0	0.0106479718202951	0.443864084093534	0.122600922438439	0.0113757555109945	0.0156424274616339	0.26678025950962	0.00208171675439288
TCGA.B0.4693.01A	0.0102695554173661	0	0.373401287080609	0	0.184454740800961	0.0739222835780641	0.00377660755084545	0.00664620353551014	0.00217522792812066	0	0.0461049848231446	0.068475129551643	0.0487527582019808	0	0	0	0.0716981797758759	0	0.0370341129553058	0.0732889288005736	0.184454740800961	0.0102695554173661	0.108732292731182	0.447323570658673	0.0088214314636308
TCGA.B0.4694.01A	0.0445216241111806	0	0.147104103994224	0	0.0933809346207408	0.0591536898139582	0.00022692890777241	0	0.0262859177790581	0	0.0224749196550851	0.347050038158528	0.1283016805282	0	0	0	0.0454747606529942	0	0.0183391779319542	0.0676862238463038	0.0933809346207408	0.0445216241111806	0.0638139385849484	0.206257793808182	0.0262859177790581
TCGA.B0.4696.01A	0.00295369618231243	0	0.191322638661386	0	0.184955225725321	0.0275430416248526	0.162592657499171	0	0	0	0.0835289719986129	0.0933287672538641	0.00290033102832366	0	0	0.0306091313864386	0.220265538639717	0	0	0	0.184955225725321	0.00295369618231243	0.220265538639717	0.218865680286239	0
TCGA.B0.4697.01A	0	0.0130204542132953	0.235035242131125	0	0.0365278480206341	0.0874915691080038	0.0413997974448955	0	0	0	0	0.139706626360892	0.173556680746899	0	0	0	0.133382544515831	0	0.0557272094887413	0.084152027969682	0.0365278480206341	0.0130204542132953	0.189109754004572	0.322526811239129	0
TCGA.B0.4698.01A	0	0	0.176332612234093	0	0.159349170421423	0.0606055023307405	0.07364934438007	0	0.00128211554293004	0	0.0329684926284209	0.116393702289877	0.119499481393722	0	0	0.0556770068445691	0.204242571934154	0	0	0	0.159349170421423	0	0.204242571934154	0.236938114564833	0.00128211554293004
TCGA.B0.4699.01A	0.0303045862110207	0	0.256887484687345	0	0.133535297257944	0.057320842892164	0.117736192839783	0	0.00370135887378073	0	0.0446474514915973	0.201892441223094	0.0787371456605697	0	0	0	0.0752371988627008	0	0	0	0.133535297257944	0.0303045862110207	0.0752371988627008	0.314208327579509	0.00370135887378073
TCGA.B0.4700.01A	0	0.00919688253573082	0.228138274767143	0	0.0753556152525919	0.0795355550732491	0.0795943575497859	0	0	0	0.00457313635425854	0.103214088434075	0.17668989008884	0	0	0	0.036747821910366	0	0	0.206954378033959	0.0753556152525919	0.00919688253573082	0.036747821910366	0.307673829840392	0
TCGA.B0.4700.11A	0	0.0117556183511607	0.464995922964208	0	0.118773536340491	0.0073216830347946	0.0767122536547777	0	0.0119352893407239	0	0.0606021719505153	0.169925874308312	0.0446058928938629	0	0	0	0.0150181466986021	0	0.0183536104625513	0	0.118773536340491	0.0117556183511607	0.0333717571611534	0.472317605999003	0.0119352893407239
TCGA.B0.4701.01A	0	0.0031385706671958	0.310739019730282	0	0.148853947614119	0.0511053843376417	0.0740474035739996	0	0.0152612920980418	0	0.0011561005740423	0.115136555145188	0.114731147529696	0	0	0	0.0928954014128279	0	0	0.0729351773169672	0.148853947614119	0.0031385706671958	0.0928954014128279	0.361844404067924	0.0152612920980418
TCGA.B0.4703.01A	0.0587556128869581	0	0.248016568137871	0	0.163805572318172	0.0538104254454771	0.0369681987281762	0	0	0	0.0384869067281931	0.116356787612885	0.0556225993559101	0	0	0	0.0767039656877264	0	0	0.15147336309863	0.163805572318172	0.0587556128869581	0.0767039656877264	0.301826993583348	0
TCGA.B0.4706.01A	0	0.0169798360868699	0.335914326954772	0	0.181264787479341	0.0513134004327924	0.000882270252845502	0.00120488710864097	0	0	0.0462249523826531	0.0492803284147115	0.0337017575310065	0	0	0	0.07891978657172	0	0	0.204313666784647	0.181264787479341	0.0169798360868699	0.07891978657172	0.387227727387564	0.00120488710864097
TCGA.B0.4707.01A	0	0.0796053412264444	0.19470352534115	0	0.0791401724723267	0.0614259312238928	0.247239345226117	0	0.000884624500785353	0	0.0036557882495544	0.0806180764224127	0.0706454457777389	0	0	0	0.0436761034481185	0	0.0371755846807827	0.101230061430677	0.0791401724723267	0.0796053412264444	0.0808516881289012	0.256129456565043	0.000884624500785353
TCGA.B0.4710.01A	0.0135901405715	0	0.32937965513855	0	0.209323713503401	0.0557828530405812	0.0225981454319477	0	0.00529073154089123	0	0.0775845928500135	0.0977542469198463	0.0228568620709274	0	0	0	0.101340665908988	0	0	0.0644983930233536	0.209323713503401	0.0135901405715	0.101340665908988	0.385162508179131	0.00529073154089123
TCGA.B0.4712.11A	0	0	0.690438324020249	0	0.0744592597815986	0	0.13684122504027	0	0	0	0.0557034964616138	0	0.0190235014359498	0	0	0	0	0	0.0235341932603188	0	0.0744592597815986	0	0.0235341932603188	0.690438324020249	0
TCGA.B0.4712.01A	0.0188842787377346	0	0.220481647977756	0	0.105999886405794	0.0475953212820004	0.0868726731304762	0	0	0	0.0296506110364915	0.0876903630799226	0.0995767752248926	0	0	0	0.0775383371577101	0	0	0.225710105967223	0.105999886405794	0.0188842787377346	0.0775383371577101	0.268076969259756	0
TCGA.B0.4713.01A	0	0.0076402270521094	0.243607318409838	0	0.125487153233338	0.0618278609272751	0	0.00494242833370468	0	0	0.0374734504252319	0.00321893209892767	0.0468551120712867	0	0	0	0.0426878379759748	0	0.00327482910010715	0.422984850372207	0.125487153233338	0.0076402270521094	0.045962667076082	0.305435179337113	0.00494242833370468
TCGA.B0.4714.01A	0.0294449051322403	0	0.230192775125979	0	0.11482795073883	0.0700641526009418	0	0.00907679384060231	0.00438049924898046	0	0.00650933773538445	0.134276284666798	0.124027517207241	0	0	0	0.0292397359779	0	0	0.247960047725102	0.11482795073883	0.0294449051322403	0.0292397359779	0.300256927726921	0.0134572930895828
TCGA.B0.4718.01A	0.0203508531958629	0	0.31271773384337	0	0.198708928547304	0.0636445156323698	0.00194579877826515	0.00821998213804074	0	0	0.00828087324033584	0.0903776701841602	0.0492676436522447	0	0	0	0.0347706615552737	0	0.00293223974348152	0.208783099489291	0.198708928547304	0.0203508531958629	0.0377029012987552	0.37636224947574	0.00821998213804074
TCGA.B0.4810.01A	0.0507119434089826	0	0.251389215351884	0	0.113000106551981	0.0606666380508627	0	0.00342877528514022	0	0	0.0357110467179965	0.195596290792965	0.0823038060667483	0	0	0	0.0335034201010696	0	0	0.17368875767237	0.113000106551981	0.0507119434089826	0.0335034201010696	0.312055853402747	0.00342877528514022
TCGA.B0.4811.01A	0.00492383754215065	0	0.319638493810041	0	0.156367084236047	0.0493757078947882	0	0.00387668214246453	0	0	0.0173656520808505	0.106525003863352	0.0515551873637698	0	0	0	0.0665790830510368	0	0.00131778727242743	0.222475480743072	0.156367084236047	0.00492383754215065	0.0678968703234642	0.369014201704829	0.00387668214246453
TCGA.B0.4813.01A	0	0	0.321621705502972	0	0.132578660534781	0.0367181306210214	0.0874749747426511	0	0	0	0	0	0.0743623855575438	0.0125214761104954	0	0	0	0.0166205124166541	0.00722374995877596	0.310878404555104	0.132578660534781	0	0.00722374995877596	0.358339836123993	0.0166205124166541
TCGA.B0.4814.01A	0.000913093912572872	0	0.352891541046899	0	0.211048613082272	0.0525508136271559	0	0.00265412978489117	0	0	0.0492702914135649	0.0505612097822621	0.0184957500461658	0	0	0.010982439300717	0.14449573717062	0	0	0.106136380832879	0.211048613082272	0.000913093912572872	0.14449573717062	0.405442354674055	0.00265412978489117
TCGA.B0.4815.01A	0.014893642677872	0	0.216177879435278	0	0.0881885376280982	0.0932533584170143	0	0	0	0	0.0163611725589214	0.131534558981482	0.120233471620609	0	0	0	0.0844785991964701	0	0.0325710676645864	0.202307711819668	0.0881885376280982	0.014893642677872	0.117049666861057	0.309431237852292	0
TCGA.B0.4816.01A	0.086073588210525	0	0.298398935077727	0	0.135499025239442	0.0406044259096887	0	0.00236138311405471	0.00712662195791922	0	0.0462151598245272	0.18836170251912	0.061617665300638	0	0	0	0.0528703673361025	0	0	0.0808711255102557	0.135499025239442	0.086073588210525	0.0528703673361025	0.339003360987416	0.00948800507197393
TCGA.B0.4817.01A	0	0	0.270843018653017	0	0.0532316141393487	0.0527914096789045	0	0	0.0139109273409148	0	0.0521454569380126	0.0769057203837181	0.0498078223588052	0	0	0	0.0301090173405546	0.019213337052946	0	0.381041676113778	0.0532316141393487	0	0.0301090173405546	0.323634428331922	0.0331242643938608
TCGA.B0.4818.01A	0.00345872186866369	5.27061787595513e-05	0.331647869353842	0	0.120987751612415	0.0488192201258618	0	0.006940853863971	0.0106196892886925	0	0.024199219949584	0.147001750104205	0.0871380901344005	0	0	0.00588642075746328	0.075830388362631	0	0.00538857053360938	0.132028747865901	0.120987751612415	0.00351142804742324	0.0812189588962404	0.380467089479704	0.0175605431526635
TCGA.B0.4819.01A	0.0266489323951637	0	0.208007405348933	0	0.122276372504162	0.107479614421415	0	0	0.00467002802687985	0	0.00624540902332904	0.257162935084033	0.101254579531121	0	0	0	0.0428096960603245	0	0.00199983701204751	0.121445190592592	0.122276372504162	0.0266489323951637	0.044809533072372	0.315487019770348	0.00467002802687985
TCGA.B0.4821.01A	0	0.0350972133687049	0.147755029097407	0	0.100963552903367	0.0411334569386464	0.136441651881528	0	0.012553217299261	0	0	0.15150832915794	0.165636508593439	0	0	0	0.00671037195300313	0	0.00102403475473084	0.201176634051972	0.100963552903367	0.0350972133687049	0.00773440670773397	0.188888486036053	0.012553217299261
TCGA.B0.4822.01A	0.0366158973703081	0	0.171679995804215	0	0.109134073467632	0.0488801839477739	0.0293473426323424	0	6.26285682606338e-05	0	0	0.297640919860025	0.0943917369181999	0	0	0	0.000645387088194613	0	0.0129082612120321	0.198693573131016	0.109134073467632	0.0366158973703081	0.0135536483002267	0.220560179751989	6.26285682606338e-05
TCGA.B0.4823.01A	0.0792453107616459	0	0.274089763203574	0	0.181941831174664	0.0608631256668135	0	0.00265696841963589	0.00199305944306326	0	0.0213085659917436	0.216517687764983	0.034344987249437	0	0	0	0.0707493614718857	0	0	0.0562893388525546	0.181941831174664	0.0792453107616459	0.0707493614718857	0.334952888870387	0.00465002786269915
TCGA.B0.4824.01A	0.0363789265176215	0	0.326443690248722	0	0.0974433580349636	0.0680700311183795	0	0.0134626793427224	0.0107462990267706	0	0.0141750358120352	0.160637045198736	0.139727546473222	0	0	0	0.0290835016563375	0	0	0.10383188657049	0.0974433580349636	0.0363789265176215	0.0290835016563375	0.394513721367101	0.024208978369493
TCGA.B0.4827.01A	0.0670712538459741	0	0.302956840141581	0	0.0539340341108901	0.0624232786829821	0.0148515923523683	0	0.000675239636465312	0	0.0656570549730853	0.175177634433186	0.0771472025789136	0	0	0	0.0298103620284359	0	0.00483335701840034	0.145462150197719	0.0539340341108901	0.0670712538459741	0.0346437190468362	0.365380118824563	0.000675239636465312
TCGA.B0.4828.01A	0	0.00245573942273215	0.355361785474402	0	0.164430189519641	0.0524652056604458	0	0.00478464971277758	0.00604331021975731	0	0.0229001992084428	0.0175465693325478	0.0433795166007771	0	0	0	0.082012065045589	0	0.00996108116985886	0.238659688633028	0.164430189519641	0.00245573942273215	0.0919731462154479	0.407826991134848	0.0108279599325349
TCGA.B0.4833.01A	0.0103688602835668	0	0.383853509121529	0	0.122354276389041	0.0898125073034326	0	0.019621290302136	0	0	0.0165991131059076	0.125962445898973	0.0627902298377262	0	0	0	0.00352350662177757	0	0.021712031227971	0.14340222990794	0.122354276389041	0.0103688602835668	0.0252355378497486	0.473666016424962	0.019621290302136
TCGA.B0.4834.01A	0	0	0.636814259640707	0	0.148925583327302	0	0.060413536418179	0	0.00455996732384927	0	0.0200491446252197	0.0714845837914249	0.0321442463875261	0	0	0	0.0191391521523874	0	0.00646952633340498	0	0.148925583327302	0	0.0256086784857924	0.636814259640707	0.00455996732384927
TCGA.B0.4836.01A	0	0.0173141443690178	0.211234647275595	0	0.122524553272844	0.0702429285203628	0.0209882585357215	0	0.00231445688356589	0	0	0.124385901910367	0.0820072292492236	0	0	0	0.0280773545093001	0	0.0214739412677318	0.29943658420627	0.122524553272844	0.0173141443690178	0.0495512957770319	0.281477575795958	0.00231445688356589
TCGA.B0.4837.01A	0	0	0.278184928819043	0	0.146405965151803	0.0376612776100715	0	0.000549406182164874	0	0	0.0322575762705685	0.148196241371492	0.0790929654755231	0	0	0	0.0637647154418255	0	0.00369983711125172	0.210187086566257	0.146405965151803	0	0.0674645525530772	0.315846206429114	0.000549406182164874
TCGA.B0.4838.01A	0	0.00797322678302296	0.249553584908007	0	0.110251557356979	0.145129934237226	0	0	0.0748688945587269	0	0.0169227225927906	0.100005119517725	0.154186215969797	0	0	0	0.071591359537347	0	0	0.06951738453838	0.110251557356979	0.00797322678302296	0.071591359537347	0.394683519145233	0.0748688945587269
TCGA.B0.4839.01A	0.116896314876223	0	0.264749112921114	0	0.110624549503887	0.0399094089023104	0	0	0	0	0.0235796743474125	0.160650789586394	0.0533981225106649	0	0	0	0.0584312952256691	0	0	0.171760732126325	0.110624549503887	0.116896314876223	0.0584312952256691	0.304658521823424	0
TCGA.B0.4841.01A	0	0.0159221016213182	0.286397234847193	0	0.146355140556243	0.0547065693964856	0.0354018158628991	0.00235114075089964	0	0	0	0.248724588541765	0.0277041824771205	0	0	0	0.0109642995327389	0	0.00906226880657893	0.162410657606758	0.146355140556243	0.0159221016213182	0.0200265683393178	0.341103804243679	0.00235114075089964
TCGA.B0.4842.01A	0.00598355562850894	0.00226509232554131	0.314655605979632	0	0.0319216956790858	0.0637770566720683	0	0.00261092550280416	0	0	0.034667030688545	0.0986928194641234	0.085125900416476	0	0	0	0	0	0.00441794161539274	0.355882376027822	0.0319216956790858	0.00824864795405025	0.00441794161539274	0.3784326626517	0.00261092550280416
TCGA.B0.4843.01A	0	0	0.366155662705008	0	0.141576519937134	0.0439990900556309	0.0346221843249638	0	0	0	0.0376464574302097	0.148467822783868	0.0442252713943613	0	0	0	0.0504835725716629	0	0.00670390822491015	0.126119510572251	0.141576519937134	0	0.057187480796573	0.410154752760639	0
TCGA.B0.4844.01A	0	0.0257811968514096	0.207954728831641	0	0.0835748398733144	0.0462679145558589	0.110915276123412	0	0	0	0	0.0516525536862939	0.106117137046062	0	0	0	0.0392922788259399	0	0.00825276848189274	0.320191305724175	0.0835748398733144	0.0257811968514096	0.0475450473078326	0.2542226433875	0
TCGA.B0.4845.01A	0	0.016851667548125	0.395661569649725	0	0.153511017899612	0.0353506384797618	0	0.000604001185432065	0	0	0.0849926290185032	0.0966104920380331	0.0132063228618825	0	0	0	0.115911191193611	0	0.00273930543165349	0.0845611646936602	0.153511017899612	0.016851667548125	0.118650496625264	0.431012208129487	0.000604001185432065
TCGA.B0.4846.01A	0	0.01577375877953	0.32419085100985	0	0.115896291679771	0.0452861844695121	0	0.0123356242156061	0.0495161192855398	0	0.00834663968154924	0.0760061562699979	0.223503424385894	0	0	0.022370704914494	0.0297816547460788	0	0	0.0769925905621778	0.115896291679771	0.01577375877953	0.0297816547460788	0.369477035479362	0.0618517435011459
TCGA.B0.4847.01A	0.0109558684663437	0	0.390654248286533	0	0.0597168336906486	0.0812219413023712	0	0.00844331349251067	0.00637010522562705	0	0.00438929735262064	0.132716777278885	0.165717774920291	0	0	0	0.0246666750690307	0	0	0.115147164915138	0.0597168336906486	0.0109558684663437	0.0246666750690307	0.471876189588904	0.0148134187181377
TCGA.B0.4848.01A	0.0655457197525722	0	0.232673594094513	0	0.123417414761717	0.0500787452684306	0	0.00792931515177935	0	0	0.026547117249526	0.148735341997208	0.0481175153395737	0	0	0	0.0288110198138883	0	0.0163116679754002	0.251832548595392	0.123417414761717	0.0655457197525722	0.0451226877892885	0.282752339362944	0.00792931515177935
TCGA.B0.4849.01A	0.0158853375473922	0	0.422797500179494	0	0.162974866295642	0.0539162971763566	0	0.0147560160739044	0	0	0.0285518209621465	0.0948318995125453	0.0383926464852472	0	0	0.00362804552386111	0.0256047500765077	0	0.00064288362165288	0.13801793654525	0.162974866295642	0.0158853375473922	0.0262476336981606	0.476713797355851	0.0147560160739044
TCGA.B0.4852.01A	0.000460453512337277	0	0.330364534132164	0	0.213736678274842	0.0518248171629383	0.0275089967271406	0	0.0223469572649205	0	0.0480134131173688	0.0911085673001716	0.0299685351244736	0	0	0.0354054426311806	0.118916800305851	0	0	0.0303448044466116	0.213736678274842	0.000460453512337277	0.118916800305851	0.382189351295102	0.0223469572649205
TCGA.B0.4945.01A	0	0	0.413654791395476	0	0.172022935027622	0.060283005552714	0.0121471599764857	0.00592168528080573	0.0144350057460343	0	0.0735935813784395	0.168470376496362	0.0462419530614567	0	0	0	0.00700478181430526	0	0.00175225954211241	0.0244724647281861	0.172022935027622	0	0.00875704135641767	0.47393779694819	0.02035669102684
TCGA.B0.5075.01A	0.0494231118911305	0	0.14298977916662	0	0.11828748862744	0.0523365554806334	0	0	0.0347731962187214	0	0.029268042481584	0.3893836019402	0.0520123089438334	0	0	0	0.0423901731036133	0	0	0.0891357421462238	0.11828748862744	0.0494231118911305	0.0423901731036133	0.195326334647253	0.0347731962187214
TCGA.B0.5077.01A	0	0	0.276965315931574	0	0.15086556706905	0.0476687820080137	0.000233385456020635	0	0.00203350653179311	0	0.0683273284404934	0.16820076227865	0.0582565152802552	0	0	0	0.110158284944746	0	0	0.117290552059403	0.15086556706905	0	0.110158284944746	0.324634097939588	0.00203350653179311
TCGA.B0.5080.01A	0.0644525466954402	0	0.242666691115747	0	0.139511058852409	0.0560044149034012	0.00496192962902129	0	0	0	0.0576007115458147	0.222363679212183	0	0	0	0	0.126494757283441	0	0.00461614281623907	0.0813280679463024	0.139511058852409	0.0644525466954402	0.13111090009968	0.298671106019148	0
TCGA.B0.5081.01A	0.0863617940526143	0	0.315926588427511	0	0.078022413494309	0.0558878558869384	0	0	0.0196121206086575	0	0.0149364349855419	0.147472506745713	0.13413749434272	0	0	0	0.0757999546675189	0	0	0.0718428367884759	0.078022413494309	0.0863617940526143	0.0757999546675189	0.371814444314449	0.0196121206086575
TCGA.B0.5083.01A	0.0690411933275126	0	0.265224551336658	0	0.143152213049348	0.0254427470660169	0.0175307449440999	0	0.0165239234828942	0	0.0067829535177244	0.31602218620631	0.0295735312307327	0	0	0.0103545013381084	0.100351454500594	0	0	0	0.143152213049348	0.0690411933275126	0.100351454500594	0.290667298402675	0.0165239234828942
